x,y,z,color
0.4999983244839177,2.4999997207467737,0.499999999999844,1.0
0.4999977659785569,2.499999162241101,1.499999999999532,1.0
0.4999972074731961,2.4999986037354285,2.49999999999922,1.0
0.4999966489678353,2.4999980452297557,3.499999999998908,1.0
0.4999960904624745,2.499997486724083,4.499999999998596,1.0
0.4999955319571137,2.49999692821841,5.499999999998284,1.0
0.4999949734517529,2.4999963697127376,6.499999999997972,1.0
0.49999441494639213,2.499995811207065,7.4999999999976605,1.0
0.49999385644103134,2.499995252701392,8.499999999997348,1.0
0.49999329793567054,2.499994694195719,9.499999999997037,1.0
0.4999927394303098,2.4999941356900464,10.499999999996724,1.0
0.499992180924949,2.499993577184374,11.499999999996412,1.0
0.4999916224195882,2.499993018678701,12.499999999996101,1.0
0.49999106391422743,2.4999924601730283,13.499999999995788,1.0
0.49999050540886664,2.4999919016673555,14.499999999995476,1.0
0.49998994690350584,2.499991343161683,15.499999999995165,1.0
0.49998938839814505,2.4999907846560103,16.499999999994852,1.0
0.49998882989278426,2.4999902261503375,17.49999999999454,1.0
0.49998827138742347,2.4999896676446647,18.499999999994227,1.0
0.49998771288206273,2.4999891091389923,19.499999999993918,1.0
0.49998715437670194,2.4999885506333195,20.499999999993605,1.0
0.4999977659785569,3.499999720746618,0.499999999999844,1.0
0.4999972074731961,3.499999162240945,1.499999999999532,1.0
0.4999966489678353,3.4999986037352726,2.49999999999922,1.0
0.4999960904624745,3.4999980452296,3.499999999998908,1.0
0.4999955319571137,3.499997486723927,4.499999999998596,1.0
0.4999949734517529,3.499996928218254,5.499999999998284,1.0
0.49999441494639213,3.4999963697125818,6.499999999997972,1.0
0.49999385644103134,3.499995811206909,7.4999999999976605,1.0
0.49999329793567054,3.499995252701236,8.499999999997348,1.0
0.49999273943030975,3.4999946941955633,9.499999999997037,1.0
0.499992180924949,3.4999941356898905,10.499999999996724,1.0
0.4999916224195882,3.499993577184218,11.499999999996412,1.0
0.49999106391422743,3.4999930186785453,12.499999999996101,1.0
0.49999050540886664,3.4999924601728725,13.499999999995788,1.0
0.49998994690350584,3.4999919016671996,14.499999999995476,1.0
0.49998938839814505,3.4999913431615273,15.499999999995165,1.0
0.49998882989278426,3.4999907846558544,16.499999999994852,1.0
0.49998827138742347,3.4999902261501816,17.49999999999454,1.0
0.4999877128820627,3.499989667644509,18.499999999994227,1.0
0.49998715437670194,3.4999891091388364,19.499999999993918,1.0
0.49998659587134114,3.4999885506331636,20.499999999993605,1.0
0.4999972074731961,4.499999720746462,0.499999999999844,1.0
0.4999966489678353,4.4999991622407896,1.499999999999532,1.0
0.4999960904624745,4.499998603735117,2.49999999999922,1.0
0.4999955319571137,4.499998045229444,3.499999999998908,1.0
0.4999949734517529,4.499997486723771,4.499999999998596,1.0
0.49999441494639213,4.499996928218098,5.499999999998284,1.0
0.49999385644103134,4.4999963697124254,6.499999999997972,1.0
0.49999329793567054,4.499995811206753,7.4999999999976605,1.0
0.49999273943030975,4.499995252701081,8.499999999997348,1.0
0.49999218092494896,4.499994694195408,9.499999999997037,1.0
0.4999916224195882,4.499994135689735,10.499999999996724,1.0
0.49999106391422743,4.499993577184062,11.499999999996412,1.0
0.49999050540886664,4.499993018678389,12.499999999996101,1.0
0.49998994690350584,4.499992460172717,13.499999999995788,1.0
0.49998938839814505,4.499991901667044,14.499999999995476,1.0
0.49998882989278426,4.499991343161371,15.499999999995165,1.0
0.49998827138742347,4.499990784655698,16.499999999994852,1.0
0.4999877128820627,4.499990226150026,17.49999999999454,1.0
0.4999871543767019,4.499989667644353,18.499999999994227,1.0
0.49998659587134114,4.4999891091386806,19.499999999993918,1.0
0.49998603736598035,4.499988550633008,20.499999999993605,1.0
0.4999966489678353,5.499999720746306,0.499999999999844,1.0
0.4999960904624745,5.499999162240633,1.499999999999532,1.0
0.4999955319571137,5.49999860373496,2.49999999999922,1.0
0.4999949734517529,5.499998045229288,3.499999999998908,1.0
0.49999441494639213,5.499997486723615,4.499999999998596,1.0
0.49999385644103134,5.499996928217942,5.499999999998284,1.0
0.49999329793567054,5.499996369712269,6.499999999997972,1.0
0.49999273943030975,5.499995811206596,7.4999999999976605,1.0
0.49999218092494896,5.499995252700924,8.499999999997348,1.0
0.49999162241958817,5.4999946941952516,9.499999999997037,1.0
0.49999106391422743,5.499994135689579,10.499999999996724,1.0
0.49999050540886664,5.499993577183906,11.499999999996412,1.0
0.49998994690350584,5.499993018678233,12.499999999996101,1.0
0.49998938839814505,5.49999246017256,13.499999999995788,1.0
0.49998882989278426,5.4999919016668875,14.499999999995476,1.0
0.49998827138742347,5.499991343161215,15.499999999995165,1.0
0.4999877128820627,5.499990784655542,16.499999999994852,1.0
0.4999871543767019,5.49999022614987,17.49999999999454,1.0
0.4999865958713411,5.499989667644197,18.499999999994227,1.0
0.49998603736598035,5.499989109138524,19.499999999993918,1.0
0.49998547886061956,5.499988550632851,20.499999999993605,1.0
0.4999960904624745,6.49999972074615,0.499999999999844,1.0
0.4999955319571137,6.499999162240477,1.499999999999532,1.0
0.4999949734517529,6.499998603734804,2.49999999999922,1.0
0.49999441494639213,6.499998045229131,3.499999999998908,1.0
0.49999385644103134,6.4999974867234585,4.499999999998596,1.0
0.49999329793567054,6.499996928217786,5.499999999998284,1.0
0.49999273943030975,6.499996369712113,6.499999999997972,1.0
0.49999218092494896,6.49999581120644,7.4999999999976605,1.0
0.49999162241958817,6.499995252700768,8.499999999997348,1.0
0.4999910639142274,6.499994694195095,9.499999999997037,1.0
0.49999050540886664,6.499994135689422,10.499999999996724,1.0
0.49998994690350584,6.49999357718375,11.499999999996412,1.0
0.49998938839814505,6.499993018678077,12.499999999996101,1.0
0.49998882989278426,6.499992460172404,13.499999999995788,1.0
0.49998827138742347,6.499991901666731,14.499999999995476,1.0
0.4999877128820627,6.499991343161058,15.499999999995165,1.0
0.4999871543767019,6.4999907846553855,16.499999999994852,1.0
0.4999865958713411,6.499990226149714,17.49999999999454,1.0
0.4999860373659803,6.499989667644041,18.499999999994227,1.0
0.49998547886061956,6.499989109138368,19.499999999993918,1.0
0.49998492035525877,6.499988550632695,20.499999999993605,1.0
0.4999955319571137,7.499999720745994,0.499999999999844,1.0
0.4999949734517529,7.4999991622403215,1.499999999999532,1.0
0.49999441494639213,7.499998603734649,2.49999999999922,1.0
0.49999385644103134,7.499998045228976,3.499999999998908,1.0
0.49999329793567054,7.499997486723303,4.499999999998596,1.0
0.49999273943030975,7.49999692821763,5.499999999998284,1.0
0.49999218092494896,7.499996369711957,6.499999999997972,1.0
0.49999162241958817,7.499995811206285,7.4999999999976605,1.0
0.4999910639142274,7.499995252700613,8.499999999997348,1.0
0.4999905054088666,7.49999469419494,9.499999999997037,1.0
0.49998994690350584,7.499994135689267,10.499999999996724,1.0
0.49998938839814505,7.499993577183594,11.499999999996412,1.0
0.49998882989278426,7.499993018677921,12.499999999996101,1.0
0.49998827138742347,7.4999924601722485,13.499999999995788,1.0
0.4999877128820627,7.499991901666576,14.499999999995476,1.0
0.4999871543767019,7.499991343160903,15.499999999995165,1.0
0.4999865958713411,7.49999078465523,16.499999999994852,1.0
0.4999860373659803,7.499990226149558,17.49999999999454,1.0
0.4999854788606195,7.499989667643885,18.499999999994227,1.0
0.49998492035525877,7.4999891091382125,19.499999999993918,1.0
0.499984361849898,7.49998855063254,20.499999999993605,1.0
0.4999949734517529,8.499999720745839,0.499999999999844,1.0
0.49999441494639213,8.499999162240165,1.499999999999532,1.0
0.49999385644103134,8.499998603734493,2.49999999999922,1.0
0.49999329793567054,8.49999804522882,3.499999999998908,1.0
0.49999273943030975,8.499997486723148,4.499999999998596,1.0
0.49999218092494896,8.499996928217476,5.499999999998284,1.0
0.49999162241958817,8.499996369711802,6.499999999997972,1.0
0.4999910639142274,8.49999581120613,7.4999999999976605,1.0
0.4999905054088666,8.499995252700456,8.499999999997348,1.0
0.4999899469035058,8.499994694194784,9.499999999997037,1.0
0.49998938839814505,8.49999413568911,10.499999999996724,1.0
0.49998882989278426,8.499993577183439,11.499999999996412,1.0
0.49998827138742347,8.499993018677765,12.499999999996101,1.0
0.4999877128820627,8.499992460172093,13.499999999995788,1.0
0.4999871543767019,8.499991901666421,14.499999999995476,1.0
0.4999865958713411,8.499991343160747,15.499999999995165,1.0
0.4999860373659803,8.499990784655076,16.499999999994852,1.0
0.4999854788606195,8.499990226149402,17.49999999999454,1.0
0.4999849203552587,8.49998966764373,18.499999999994227,1.0
0.499984361849898,8.499989109138056,19.499999999993918,1.0
0.4999838033445372,8.499988550632384,20.499999999993605,1.0
0.49999441494639213,9.499999720745683,0.499999999999844,1.0
0.49999385644103134,9.499999162240009,1.499999999999532,1.0
0.49999329793567054,9.499998603734337,2.49999999999922,1.0
0.49999273943030975,9.499998045228663,3.499999999998908,1.0
0.49999218092494896,9.499997486722991,4.499999999998596,1.0
0.49999162241958817,9.49999692821732,5.499999999998284,1.0
0.4999910639142274,9.499996369711646,6.499999999997972,1.0
0.4999905054088666,9.499995811205974,7.4999999999976605,1.0
0.4999899469035058,9.4999952527003,8.499999999997348,1.0
0.499989388398145,9.499994694194628,9.499999999997037,1.0
0.49998882989278426,9.499994135688954,10.499999999996724,1.0
0.49998827138742347,9.499993577183282,11.499999999996412,1.0
0.4999877128820627,9.499993018677609,12.499999999996101,1.0
0.4999871543767019,9.499992460171937,13.499999999995788,1.0
0.4999865958713411,9.499991901666265,14.499999999995476,1.0
0.4999860373659803,9.499991343160591,15.499999999995165,1.0
0.4999854788606195,9.49999078465492,16.499999999994852,1.0
0.4999849203552587,9.499990226149245,17.49999999999454,1.0
0.4999843618498979,9.499989667643574,18.499999999994227,1.0
0.4999838033445372,9.4999891091379,19.499999999993918,1.0
0.4999832448391764,9.499988550632228,20.499999999993605,1.0
0.4999938564410314,10.499999720745526,0.499999999999844,1.0
0.4999932979356706,10.499999162239853,1.499999999999532,1.0
0.4999927394303098,10.49999860373418,2.49999999999922,1.0
0.499992180924949,10.499998045228507,3.499999999998908,1.0
0.4999916224195882,10.499997486722835,4.499999999998596,1.0
0.49999106391422743,10.499996928217163,5.499999999998284,1.0
0.49999050540886664,10.49999636971149,6.499999999997972,1.0
0.49998994690350584,10.499995811205817,7.4999999999976605,1.0
0.49998938839814505,10.499995252700144,8.499999999997348,1.0
0.49998882989278426,10.499994694194472,9.499999999997037,1.0
0.4999882713874235,10.499994135688798,10.499999999996724,1.0
0.49998771288206273,10.499993577183126,11.499999999996412,1.0
0.49998715437670194,10.499993018677452,12.499999999996101,1.0
0.49998659587134114,10.49999246017178,13.499999999995788,1.0
0.49998603736598035,10.499991901666109,14.499999999995476,1.0
0.49998547886061956,10.499991343160435,15.499999999995165,1.0
0.49998492035525877,10.499990784654763,16.499999999994852,1.0
0.499984361849898,10.49999022614909,17.49999999999454,1.0
0.4999838033445372,10.499989667643417,18.499999999994227,1.0
0.49998324483917644,10.499989109137744,19.499999999993918,1.0
0.49998268633381565,10.499988550632072,20.499999999993605,1.0
0.4999932979356706,11.49999972074537,0.499999999999844,1.0
0.4999927394303098,11.499999162239696,1.499999999999532,1.0
0.499992180924949,11.499998603734024,2.49999999999922,1.0
0.4999916224195882,11.49999804522835,3.499999999998908,1.0
0.49999106391422743,11.499997486722679,4.499999999998596,1.0
0.49999050540886664,11.499996928217007,5.499999999998284,1.0
0.49998994690350584,11.499996369711333,6.499999999997972,1.0
0.49998938839814505,11.499995811205661,7.4999999999976605,1.0
0.49998882989278426,11.499995252699987,8.499999999997348,1.0
0.49998827138742347,11.499994694194315,9.499999999997037,1.0
0.49998771288206273,11.499994135688642,10.499999999996724,1.0
0.49998715437670194,11.49999357718297,11.499999999996412,1.0
0.49998659587134114,11.499993018677296,12.499999999996101,1.0
0.49998603736598035,11.499992460171624,13.499999999995788,1.0
0.49998547886061956,11.499991901665952,14.499999999995476,1.0
0.49998492035525877,11.499991343160278,15.499999999995165,1.0
0.499984361849898,11.499990784654607,16.499999999994852,1.0
0.4999838033445372,11.499990226148933,17.49999999999454,1.0
0.4999832448391764,11.499989667643261,18.499999999994227,1.0
0.49998268633381565,11.499989109137587,19.499999999993918,1.0
0.49998212782845486,11.499988550631915,20.499999999993605,1.0
0.4999927394303098,12.499999720745214,0.499999999999844,1.0
0.499992180924949,12.49999916223954,1.499999999999532,1.0
0.4999916224195882,12.499998603733868,2.49999999999922,1.0
0.49999106391422743,12.499998045228194,3.499999999998908,1.0
0.49999050540886664,12.499997486722522,4.499999999998596,1.0
0.49998994690350584,12.49999692821685,5.499999999998284,1.0
0.49998938839814505,12.499996369711177,6.499999999997972,1.0
0.49998882989278426,12.499995811205505,7.4999999999976605,1.0
0.49998827138742347,12.499995252699831,8.499999999997348,1.0
0.4999877128820627,12.499994694194159,9.499999999997037,1.0
0.49998715437670194,12.499994135688485,10.499999999996724,1.0
0.49998659587134114,12.499993577182813,11.499999999996412,1.0
0.49998603736598035,12.49999301867714,12.499999999996101,1.0
0.49998547886061956,12.499992460171468,13.499999999995788,1.0
0.49998492035525877,12.499991901665796,14.499999999995476,1.0
0.499984361849898,12.499991343160122,15.499999999995165,1.0
0.4999838033445372,12.49999078465445,16.499999999994852,1.0
0.4999832448391764,12.499990226148777,17.49999999999454,1.0
0.4999826863338156,12.499989667643105,18.499999999994227,1.0
0.49998212782845486,12.49998910913743,19.499999999993918,1.0
0.49998156932309407,12.499988550631759,20.499999999993605,1.0
0.499992180924949,13.499999720745059,0.499999999999844,1.0
0.4999916224195882,13.499999162239385,1.499999999999532,1.0
0.49999106391422743,13.499998603733713,2.49999999999922,1.0
0.49999050540886664,13.49999804522804,3.499999999998908,1.0
0.49998994690350584,13.499997486722368,4.499999999998596,1.0
0.49998938839814505,13.499996928216696,5.499999999998284,1.0
0.49998882989278426,13.499996369711022,6.499999999997972,1.0
0.49998827138742347,13.49999581120535,7.4999999999976605,1.0
0.4999877128820627,13.499995252699676,8.499999999997348,1.0
0.4999871543767019,13.499994694194005,9.499999999997037,1.0
0.49998659587134114,13.49999413568833,10.499999999996724,1.0
0.49998603736598035,13.499993577182659,11.499999999996412,1.0
0.49998547886061956,13.499993018676985,12.499999999996101,1.0
0.49998492035525877,13.499992460171313,13.499999999995788,1.0
0.499984361849898,13.499991901665641,14.499999999995476,1.0
0.4999838033445372,13.499991343159968,15.499999999995165,1.0
0.4999832448391764,13.499990784654296,16.499999999994852,1.0
0.4999826863338156,13.499990226148622,17.49999999999454,1.0
0.4999821278284548,13.49998966764295,18.499999999994227,1.0
0.49998156932309407,13.499989109137276,19.499999999993918,1.0
0.4999810108177333,13.499988550631604,20.499999999993605,1.0
0.4999916224195882,14.499999720744903,0.499999999999844,1.0
0.49999106391422743,14.499999162239229,1.499999999999532,1.0
0.49999050540886664,14.499998603733557,2.49999999999922,1.0
0.49998994690350584,14.499998045227883,3.499999999998908,1.0
0.49998938839814505,14.499997486722211,4.499999999998596,1.0
0.49998882989278426,14.49999692821654,5.499999999998284,1.0
0.49998827138742347,14.499996369710866,6.499999999997972,1.0
0.4999877128820627,14.499995811205194,7.4999999999976605,1.0
0.4999871543767019,14.49999525269952,8.499999999997348,1.0
0.4999865958713411,14.499994694193848,9.499999999997037,1.0
0.49998603736598035,14.499994135688175,10.499999999996724,1.0
0.49998547886061956,14.499993577182503,11.499999999996412,1.0
0.49998492035525877,14.499993018676829,12.499999999996101,1.0
0.499984361849898,14.499992460171157,13.499999999995788,1.0
0.4999838033445372,14.499991901665485,14.499999999995476,1.0
0.4999832448391764,14.499991343159811,15.499999999995165,1.0
0.4999826863338156,14.49999078465414,16.499999999994852,1.0
0.4999821278284548,14.499990226148466,17.49999999999454,1.0
0.499981569323094,14.499989667642794,18.499999999994227,1.0
0.4999810108177333,14.49998910913712,19.499999999993918,1.0
0.4999804523123725,14.499988550631448,20.499999999993605,1.0
1.4999994414946394,0.49999972074708565,0.499999999999844,1.0
1.4999988829892785,0.49999916224141294,1.499999999999532,1.0
1.4999983244839177,0.49999860373574023,2.49999999999922,1.0
1.4999977659785568,0.4999980452300675,3.499999999998908,1.0
1.4999972074731962,0.4999974867243948,4.499999999998596,1.0
1.4999966489678354,0.49999692821872205,5.499999999998284,1.0
1.4999960904624745,0.49999636971304934,6.499999999997972,1.0
1.4999955319571139,0.49999581120737663,7.4999999999976605,1.0
1.499994973451753,0.4999952527017039,8.499999999997348,1.0
1.4999944149463922,0.4999946941960312,9.499999999997037,1.0
1.4999938564410313,0.4999941356903585,10.499999999996724,1.0
1.4999932979356707,0.4999935771846858,11.499999999996412,1.0
1.4999927394303099,0.4999930186790131,12.499999999996101,1.0
1.499992180924949,0.49999246017334037,13.499999999995788,1.0
1.4999916224195884,0.49999190166766766,14.499999999995476,1.0
1.4999910639142275,0.4999913431619949,15.499999999995165,1.0
1.4999905054088667,0.4999907846563222,16.499999999994852,1.0
1.4999899469035058,0.4999902261506495,17.49999999999454,1.0
1.4999893883981452,0.49998966764497677,18.499999999994227,1.0
1.4999888298927844,0.49998910913930406,19.499999999993918,1.0
1.4999882713874235,0.49998855063363135,20.499999999993605,1.0
1.4999988829892785,1.4999997207469296,0.499999999999844,1.0
1.4999983244839177,1.499999162241257,1.499999999999532,1.0
1.4999977659785568,1.4999986037355841,2.49999999999922,1.0
1.499997207473196,1.4999980452299115,3.499999999998908,1.0
1.4999966489678354,1.4999974867242387,4.499999999998596,1.0
1.4999960904624745,1.4999969282185661,5.499999999998284,1.0
1.4999955319571137,1.4999963697128933,6.499999999997972,1.0
1.499994973451753,1.4999958112072207,7.4999999999976605,1.0
1.4999944149463922,1.4999952527015479,8.499999999997348,1.0
1.4999938564410313,1.4999946941958753,9.499999999997037,1.0
1.4999932979356705,1.4999941356902025,10.499999999996724,1.0
1.4999927394303099,1.4999935771845296,11.499999999996412,1.0
1.499992180924949,1.499993018678857,12.499999999996101,1.0
1.4999916224195882,1.4999924601731842,13.499999999995788,1.0
1.4999910639142275,1.4999919016675116,14.499999999995476,1.0
1.4999905054088667,1.4999913431618388,15.499999999995165,1.0
1.4999899469035058,1.4999907846561662,16.499999999994852,1.0
1.499989388398145,1.4999902261504934,17.49999999999454,1.0
1.4999888298927844,1.4999896676448208,18.499999999994227,1.0
1.4999882713874235,1.499989109139148,19.499999999993918,1.0
1.4999877128820627,1.4999885506334754,20.499999999993605,1.0
1.4999983244839177,2.4999997207467737,0.499999999999844,1.0
1.4999977659785568,2.499999162241101,1.499999999999532,1.0
1.499997207473196,2.4999986037354285,2.49999999999922,1.0
1.4999966489678351,2.4999980452297557,3.499999999998908,1.0
1.4999960904624745,2.499997486724083,4.499999999998596,1.0
1.4999955319571137,2.49999692821841,5.499999999998284,1.0
1.4999949734517528,2.4999963697127376,6.499999999997972,1.0
1.4999944149463922,2.499995811207065,7.4999999999976605,1.0
1.4999938564410313,2.499995252701392,8.499999999997348,1.0
1.4999932979356705,2.499994694195719,9.499999999997037,1.0
1.4999927394303096,2.4999941356900464,10.499999999996724,1.0
1.499992180924949,2.499993577184374,11.499999999996412,1.0
1.4999916224195882,2.499993018678701,12.499999999996101,1.0
1.4999910639142273,2.4999924601730283,13.499999999995788,1.0
1.4999905054088667,2.4999919016673555,14.499999999995476,1.0
1.4999899469035058,2.499991343161683,15.499999999995165,1.0
1.499989388398145,2.4999907846560103,16.499999999994852,1.0
1.4999888298927841,2.4999902261503375,17.49999999999454,1.0
1.4999882713874235,2.4999896676446647,18.499999999994227,1.0
1.4999877128820627,2.4999891091389923,19.499999999993918,1.0
1.4999871543767018,2.4999885506333195,20.499999999993605,1.0
1.4999977659785568,3.499999720746618,0.499999999999844,1.0
1.499997207473196,3.499999162240945,1.499999999999532,1.0
1.4999966489678351,3.4999986037352726,2.49999999999922,1.0
1.4999960904624743,3.4999980452296,3.499999999998908,1.0
1.4999955319571137,3.499997486723927,4.499999999998596,1.0
1.4999949734517528,3.499996928218254,5.499999999998284,1.0
1.499994414946392,3.4999963697125818,6.499999999997972,1.0
1.4999938564410313,3.499995811206909,7.4999999999976605,1.0
1.4999932979356705,3.499995252701236,8.499999999997348,1.0
1.4999927394303096,3.4999946941955633,9.499999999997037,1.0
1.4999921809249488,3.4999941356898905,10.499999999996724,1.0
1.4999916224195882,3.499993577184218,11.499999999996412,1.0
1.4999910639142273,3.4999930186785453,12.499999999996101,1.0
1.4999905054088665,3.4999924601728725,13.499999999995788,1.0
1.4999899469035058,3.4999919016671996,14.499999999995476,1.0
1.499989388398145,3.4999913431615273,15.499999999995165,1.0
1.4999888298927841,3.4999907846558544,16.499999999994852,1.0
1.4999882713874233,3.4999902261501816,17.49999999999454,1.0
1.4999877128820627,3.499989667644509,18.499999999994227,1.0
1.4999871543767018,3.4999891091388364,19.499999999993918,1.0
1.499986595871341,3.4999885506331636,20.499999999993605,1.0
1.4999972074731962,4.499999720746462,0.499999999999844,1.0
1.4999966489678354,4.4999991622407896,1.499999999999532,1.0
1.4999960904624745,4.499998603735117,2.49999999999922,1.0
1.4999955319571137,4.499998045229444,3.499999999998908,1.0
1.499994973451753,4.499997486723771,4.499999999998596,1.0
1.4999944149463922,4.499996928218098,5.499999999998284,1.0
1.4999938564410313,4.4999963697124254,6.499999999997972,1.0
1.4999932979356707,4.499995811206753,7.4999999999976605,1.0
1.4999927394303099,4.499995252701081,8.499999999997348,1.0
1.499992180924949,4.499994694195408,9.499999999997037,1.0
1.4999916224195882,4.499994135689735,10.499999999996724,1.0
1.4999910639142275,4.499993577184062,11.499999999996412,1.0
1.4999905054088667,4.499993018678389,12.499999999996101,1.0
1.4999899469035058,4.499992460172717,13.499999999995788,1.0
1.4999893883981452,4.499991901667044,14.499999999995476,1.0
1.4999888298927844,4.499991343161371,15.499999999995165,1.0
1.4999882713874235,4.499990784655698,16.499999999994852,1.0
1.4999877128820627,4.499990226150026,17.49999999999454,1.0
1.499987154376702,4.499989667644353,18.499999999994227,1.0
1.4999865958713412,4.4999891091386806,19.499999999993918,1.0
1.4999860373659804,4.499988550633008,20.499999999993605,1.0
1.4999966489678354,5.499999720746306,0.499999999999844,1.0
1.4999960904624745,5.499999162240633,1.499999999999532,1.0
1.4999955319571137,5.49999860373496,2.49999999999922,1.0
1.4999949734517528,5.499998045229288,3.499999999998908,1.0
1.4999944149463922,5.499997486723615,4.499999999998596,1.0
1.4999938564410313,5.499996928217942,5.499999999998284,1.0
1.4999932979356705,5.499996369712269,6.499999999997972,1.0
1.4999927394303099,5.499995811206596,7.4999999999976605,1.0
1.499992180924949,5.499995252700924,8.499999999997348,1.0
1.4999916224195882,5.4999946941952516,9.499999999997037,1.0
1.4999910639142273,5.499994135689579,10.499999999996724,1.0
1.4999905054088667,5.499993577183906,11.499999999996412,1.0
1.4999899469035058,5.499993018678233,12.499999999996101,1.0
1.499989388398145,5.49999246017256,13.499999999995788,1.0
1.4999888298927844,5.4999919016668875,14.499999999995476,1.0
1.4999882713874235,5.499991343161215,15.499999999995165,1.0
1.4999877128820627,5.499990784655542,16.499999999994852,1.0
1.4999871543767018,5.49999022614987,17.49999999999454,1.0
1.4999865958713412,5.499989667644197,18.499999999994227,1.0
1.4999860373659804,5.499989109138524,19.499999999993918,1.0
1.4999854788606195,5.499988550632851,20.499999999993605,1.0
1.4999960904624745,6.49999972074615,0.499999999999844,1.0
1.4999955319571137,6.499999162240477,1.499999999999532,1.0
1.4999949734517528,6.499998603734804,2.49999999999922,1.0
1.499994414946392,6.499998045229131,3.499999999998908,1.0
1.4999938564410313,6.4999974867234585,4.499999999998596,1.0
1.4999932979356705,6.499996928217786,5.499999999998284,1.0
1.4999927394303096,6.499996369712113,6.499999999997972,1.0
1.499992180924949,6.49999581120644,7.4999999999976605,1.0
1.4999916224195882,6.499995252700768,8.499999999997348,1.0
1.4999910639142273,6.499994694195095,9.499999999997037,1.0
1.4999905054088665,6.499994135689422,10.499999999996724,1.0
1.4999899469035058,6.49999357718375,11.499999999996412,1.0
1.499989388398145,6.499993018678077,12.499999999996101,1.0
1.4999888298927841,6.499992460172404,13.499999999995788,1.0
1.4999882713874235,6.499991901666731,14.499999999995476,1.0
1.4999877128820627,6.499991343161058,15.499999999995165,1.0
1.4999871543767018,6.4999907846553855,16.499999999994852,1.0
1.499986595871341,6.499990226149714,17.49999999999454,1.0
1.4999860373659804,6.499989667644041,18.499999999994227,1.0
1.4999854788606195,6.499989109138368,19.499999999993918,1.0
1.4999849203552587,6.499988550632695,20.499999999993605,1.0
1.4999955319571139,7.499999720745994,0.499999999999844,1.0
1.499994973451753,7.4999991622403215,1.499999999999532,1.0
1.4999944149463922,7.499998603734649,2.49999999999922,1.0
1.4999938564410313,7.499998045228976,3.499999999998908,1.0
1.4999932979356707,7.499997486723303,4.499999999998596,1.0
1.4999927394303099,7.49999692821763,5.499999999998284,1.0
1.499992180924949,7.499996369711957,6.499999999997972,1.0
1.4999916224195884,7.499995811206285,7.4999999999976605,1.0
1.4999910639142275,7.499995252700613,8.499999999997348,1.0
1.4999905054088667,7.49999469419494,9.499999999997037,1.0
1.4999899469035058,7.499994135689267,10.499999999996724,1.0
1.4999893883981452,7.499993577183594,11.499999999996412,1.0
1.4999888298927844,7.499993018677921,12.499999999996101,1.0
1.4999882713874235,7.4999924601722485,13.499999999995788,1.0
1.499987712882063,7.499991901666576,14.499999999995476,1.0
